year,round,type,institute,program,quota,category,gender,orank,crank
2017,7,"NIT","National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",185576,803202
2017,7,"NIT","National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",30829,35890
2017,7,"NIT","National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",9243,10815
2017,7,"NIT","National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",5815,6202
2017,7,"NIT","National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",3887,3887
2017,7,"NIT","National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",459935,901831
2017,7,"NIT","National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",24612,35667
2017,7,"NIT","National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",9659,10796
2017,7,"NIT","National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",4839,5883
2017,7,"NIT","National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",3089,3089
2017,7,"NIT","National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",394751,517186
2017,7,"NIT","National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",36915,39797
2017,7,"NIT","National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",10499,12355
2017,7,"NIT","National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",6263,6841
2017,7,"NIT","National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",2717,2717
2017,7,"NIT","National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",231177,914353
2017,7,"NIT","National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",25046,32279
2017,7,"NIT","National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",8558,10330
2017,7,"NIT","National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",5164,5632
2017,7,"NIT","National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",2022,2022
2017,7,"NIT","National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",912787,912787
2017,7,"NIT","National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",36803,39164
2017,7,"NIT","National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",11726,12276
2017,7,"NIT","National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",6425,7201
2017,7,"NIT","National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",3951,3951
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",326139,326139
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",33028,36146
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA",2215,2215
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",11901,12112
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",6556,6806
2017,7,"NIT","National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",2393,2393
2017,7,"NIT","National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",547721,803467
2017,7,"NIT","National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",34902,36452
2017,7,"NIT","National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",9551,11948
2017,7,"NIT","National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",5643,6821
2017,7,"NIT","National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",3958,3958
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","HS","OPEN","NA",2150,4216
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","HS","OBC-NCL","NA",1127,2453
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","HS","SC","NA",666,666
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","HS","ST","NA",335,335
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","OS","OPEN","NA",1213,1712
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","OS","OBC-NCL","NA",701,835
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","OS","SC","NA",305,305
2017,7,"NIT","National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)","OS","ST","NA",135,135
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",38241,45043
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA",22644,30959
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA",5574,9416
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA",4958,4958
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",20206,30585
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",7595,11470
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",2863,2863
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA",182,182
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",2444,2444
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA",26249,37278
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA",12895,26832
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA",6524,7389
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA",1221,1221
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA",22908,28407
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",8855,10956
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA",4686,4844
2017,7,"NIT","National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA",2714,2714
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",31478,36733
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA",596,596
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA",27089,32445
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","SC","NA",6585,9061
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","ST","NA",5210,5210
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",26370,32935
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",9233,10372
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",4408,5946
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",2749,4360
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA",40370,43827
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA",30110,30110
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","NA",8157,8157
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA",28269,33198
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA",11451,11451
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA",6274,6274
2017,7,"NIT","National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","ST","NA",3448,3448
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA",18499,25126
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA",9576,14864
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA",5502,6517
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA",2211,3619
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA",14773,19874
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA",4923,6839
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA",2344,3190
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA",1178,1293
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA",24137,28110
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA",18289,20413
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","NA",7326,7326
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA",16682,22880
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA",8921,8921
2017,7,"NIT","National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA",5128,5128
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","OPEN","NA",34985,45475
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","OBC-NCL","NA",23601,31043
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","SC","NA",8610,8610
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","ST","NA",3625,3625
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","OPEN","NA",29619,32170
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","OBC-NCL","NA",12198,12835
2017,7,"NIT","National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","SC","NA",5680,5680
